text,error,cardiff_label,cardiff_score,shap_cardiff
they absolutely do everyone used to believe sweden was the best place in eu to go but there is not anywhere there you could pay me enough to go visit much less live most esp bc of the mudslimes socialism,,NOT-HATE,0.9856235980987549,": -0.0003019459545612335, they : 0.007080979645252228, absolutely : -0.0034750252962112427, do : 0.0036141015589237213, everyone : 0.009876862168312073, used : 0.00920688733458519, to : -0.004127496853470802, believe : 0.007138615474104881, sw: -0.012954205141535826, eden : -0.038936929644218514, was : 0.016088685619511774, the : 0.005284960980394057, best : -0.002623737035762696, place : -0.002091948120366959, in : -0.004085965631973176, e: 0.014340085070580244, u : 0.007013777364045381, to : 0.003767099790275097, go : 0.010780001617968082, but : -0.008217933028936386, there : -0.0014606071636080742, is : 0.006336900405585766, not : -0.011371464468538761, anywhere : -0.007122504524886608, there : 0.003781932406127453, you : -0.00457496102899313, could : 0.01102205365896225, pay : 0.01578938215970993, me : 0.018588710576295853, enough : -0.011833587661385536, to : 0.006134774535894394, go : -0.011682333424687386, visit : 0.0019763726741075516, much : -0.0034618135541677475, less : -0.001977638341486454, live : 0.005603850819170475, most : -0.004800835624337196, esp : 0.018149463459849358, bc : 0.00532974178592364, of : -6.768976648648584e-05, the : -0.017152586330970127, mud: -0.024135987584789593, sl: -0.0077879366775353755, imes : 0.010419812674323717, socialism: -0.01569593884050846, : -0.00109126977622509"
the noodle is muzzy looks like lol off to dr appointment see you in a few 🤗 😊 🌞 🌞 ✨ ✨,,NOT-HATE,0.9987730383872986,": 2.5443732738494873e-06, the : 0.0009626783430576324, nood: 0.0022070625176032386, le : 0.0015700602283080418, is : -0.002500018725792567, m: -0.0011939574033021927, uzz: 0.00014872290194034576, y : 0.0008152201771736145, looks : -0.00041355937719345093, like : 0.0003197193145751953, lol : 0.002211080864071846, off : -0.0009836796671152115, to : 0.00012915581464767456, dr : 6.703846156597137e-05, appointment : 0.0009173918515443802, see : -9.383633732795715e-05, you : 0.0010419292375445366, in : -0.00020739343017339706, a : 0.0001593027263879776, few : 0.00018166564404964447, 🤗: 0.0002416670322418213, 🤗: 0.0002442486584186554, 🤗 : 0.00030495040118694305, 😊: 0.0003217030316591263, 😊 : 0.000318269245326519, 🌞: 0.00019690487533807755, 🌞: 0.00024117808789014816, 🌞 : 0.0002635689452290535, 🌞: 0.0004642084240913391, 🌞: 0.0004640445113182068, 🌞 : 0.00041769444942474365, ✨: 0.00046662241220474243, ✨ : 0.0005138982087373734, ✨: 0.0005366522818803787, ✨: 0.0009921882301568985, : 7.340684533119202e-06"
if donald trump was a president like woodrow wilson we the white race would have a president to remembered but trump used the white working class to achieve his goals as president he has done nothing for the white race he has however appeased blacks by immortalizing martin luther king jr,,NOT-HATE,0.9977719187736511,": -2.307734555668301e-05, if : -0.0009906171924538082, don: 4.8301079206996495e-05, ald : 3.9595075779491e-05, trump : 0.0023319815182023577, was : 0.0007956568979554707, a : -0.0002880654401249356, president : -0.0008553526467747158, like : -0.0014557763106293148, wood: 0.0002522021532058716, row : 0.00037550367414951324, wil: 0.0007545500993728638, son : 0.0006731543689966202, we : 0.00038921646773815155, the : 0.0006050094962120056, white : -0.0010643154382705688, race : -0.0002731550484895706, would : -0.0005248134423579488, have : -0.0001655855615224157, a : 7.196781890732902e-05, president : -0.0001397069011415754, to : 0.0003971313348128682, remembered : 0.0008676448127343541, but : -0.0003117532247588748, trump : 6.860587745904922e-05, used : 0.0007231244817376137, the : 0.00019841641187667847, white : 4.12575900554657e-06, working : 0.0007940130308270454, class : 0.0005558384582400322, to : -0.0003535822033882141, achieve : 0.0002370402216911316, his : 7.158983498811722e-05, goals : 7.158983498811722e-05, as : 0.00013797450810670853, president : 0.00013797450810670853, he : 0.000157900620251894, has : 0.000157900620251894, done : 0.0001734732650220394, nothing : 0.0001734732650220394, for : 0.0002271072007715702, the : 0.0002271072007715702, white : 0.00036199064925312996, race : 0.000265349168330431, he : 0.0008678642722467582, has : 0.0009091311755279701, however : 0.0006556358809272449, appe: 2.7922115155628747e-05, ased : -0.002246941306761333, blacks : -0.0029143866683755603, by : 0.0006560060594763074, immortal: 0.0008799630616392408, izing : 0.0009229398731674467, mart: 0.0006428157378520284, in : -0.00011938238250357766, l: -0.0003894916957332974, uther : 0.0009236619586036319, king : -0.0005641035026028043, j: 0.00018850106391168775, r: 0.00038848209771372025, : 5.392029526687804e-05"
why has this happened mr kike lover they were expelled <number> times in previous civilizations chosen thiefs of satan is the problem of humanity if you dont belief me ask jesus he too was a national socialist then jews killed him you are missing the bigger picture mr kike lover,,NOT-HATE,0.9949727058410645,": 0.00015221220942643972, why : 0.0034667035708060632, has : 0.0012049503767719637, this : 0.001210953682087935, happened : 0.0029387591549983392, m: 0.004385897531532324, r : 2.6838495754278615e-05, k: -0.0006941579139003387, ike : 0.001750478162788428, lover : 0.07273124256439936, they : -0.00046683738205152063, were : -0.0205807824475834, expelled : -0.0397222050322363, <: 0.016273761849764635, number: -0.0017988851928078618, > : 0.021986858669582655, times : 0.032755152072671705, in : 0.013258739135811706, previous : 0.034135353367195136, civilizations : -0.016509220839476545, chosen : -0.010030321288037445, thief: -0.03776892731414256, s : 0.007060021148821474, of : 0.04943128936199508, sat: 0.0026385988726121325, an : -0.04774741133089839, is : -0.054408711456313825, the : -0.019713877222353692, problem : -0.007115276685477798, of : -0.0014629632592244122, humanity : -0.008666758718869747, if : 0.003493672874786793, you : 0.008777784155080876, dont : 0.0010268063930373998, belief : 0.002328945877360961, me : 0.0016506063699301692, ask : 0.017157146212975344, j: 0.02035138643197944, es: 0.006664169289546514, us : 0.0031072995983087064, he : 0.00894502621848986, too : -0.0046143717900206105, was : 0.028366956177697633, a : 0.012638141650305246, national : 0.0009332883662434034, socialist : 0.0013788396051974707, then : -0.05542991426523014, jew: -0.05776634589217851, s : 0.0007932549537320981, killed : 0.0024231028559546348, him : 0.002944138255242574, you : -0.004384419490252772, are : -0.0025705328030932333, missing : 0.008854371886099539, the : -0.0030741324468005087, bigger : -2.0284746443071684e-05, picture : 0.00486780276461955, m: 0.016229009646321495, r : -0.01069433203027133, k: -0.0008895980013955024, ike : -0.003979584742938319, lover: -0.004418345709000865, : -1.1744518433847733e-05"
"Jesus Christ was a hippy socialist pussy wino beta cuck snowflake homo libtard SJW crybaby... ..or at least that's what Trump Voters and the GOP would be calling Him if He were alive today. Through the bars of his cell, of course. On Death Row. By experimental lethal injection. URL",,NOT-HATE,0.9752419590950012,": -0.0023652963390174723, Jesus : 0.14173627460342167, Christ : 0.02092164391686397, was : 0.07217087006463857, a : -0.012807076696134616, hipp: -0.0021346981978110436, y : -0.0021346981978110436, socialist : -0.0034975818000800366, pussy : -0.00830940283984611, win: 0.0034640810751755324, o : 0.00022999393487615257, beta : -0.003490438817867211, c: -0.05465121905870056, uck : -0.06274859387046909, snow: -0.013101830972277278, flake : -0.04430953810076481, hom: -0.049200810042361445, o : -0.028455978741089533, lib: -0.02097829880122657, t: -0.02097829880122657, ard : -0.03147559607796933, SJ: 0.01387939354338284, W : 0.015358777683494347, cry: 0.0007712383771182171, baby: 0.0007712383771182171, ... : -0.025936994899807143, ..: -0.011274894955845195, or : -0.00888539093457872, at : -0.01021909243427217, least : -0.004370451858267188, that: -0.0144143832847476, 's : -0.00857507036998868, what : 0.006761334087544431, Trump : 0.005234735268944253, Voters : -0.045853434355619054, and : 0.027834183583036066, the : -0.008079038944561034, GOP : -0.008079038944561034, would : -0.026006930402945726, be : -0.007613481383305043, calling : 0.06543687671655789, Him : 0.03918308856664225, if : -0.0028630093554966153, He : 0.053641723690088836, were : 0.029672530681515735, alive : 0.010521371352175872, today: -0.008786741908018788, . : 0.004979072883725166, Through : -0.00013700972000757852, the : -0.00013700972000757852, bars : -0.00013700972000757852, of : -0.00013700972000757852, his : -0.0001370097200075785, cell: -0.0001370097200075785, , : -0.0001370097200075785, of : -0.00013700972000757854, course: -0.00013700972000757854, . : -0.00013700972000757854, On : -0.0035598454220841327, Death : -0.10159459748926263, Row: 0.028145066772898037, . : -0.02433735380570094, By : 0.024059946132668604, experimental : 0.026969688195579995, lethal : -0.05933931323622043, injection: -0.023935269265590857, . : 0.005370149513085683, URL: 0.14816116293271384, : 0.0033004203190406165"
It's okay to be white #auspol @URL,,NOT-HATE,0.9982550740242004,"It: 0.0043977051973342896, 's : 0.0027488619089126587, okay : 0.0031955838203430176, to : 0.13194953097990947, be : -0.1285077427237411, white : -0.010347459465265274, #: 0.003882255405187607, aus: -0.00428241491317749, pol : -0.006551980972290039, @: -0.0039629340171813965, URL: 0.008198082447052002"
why was <number> afraid of <number> because <number> raped <number> when it was <number>,,NOT-HATE,0.9921587705612183,"why : 0.010176990181207657, was : 0.006804220378398895, <: 0.0019718073308467865, number: -0.004772251471877098, > : 0.002004934474825859, afraid : 0.007496388629078865, of : -0.005563216283917427, <: -9.05059278011322e-05, number: -0.0022755563259124756, > : 0.005308857187628746, because : -0.008751193061470985, <: -0.0017277821898460388, number: -0.0017769597470760345, > : 0.005367215722799301, raped : -0.01792026311159134, <: 0.0014940649271011353, number: -0.000493176281452179, > : 0.002032250165939331, when : 0.0012434646487236023, it : -0.0013735126703977585, was : 0.0007127914577722549, <: -6.722472608089447e-05, number: -7.702037692070007e-06, >: 0.000808127224445343"
San Francisco cities that allow illegal aliens to vote admonished by House @URL via @user,,NOT-HATE,0.9963907599449158,"San : 0.0689157024025917, Francisco : -0.021445233840495348, cities : 0.06758658261969686, that : 0.028228173265233636, allow : 0.13277190341614187, illegal : -0.28153110947459936, aliens : 0.0040252311155200005, to : -0.00014361366629600525, vote : 0.000993683934211731, admon: -0.0008382666856050491, ished : -0.00021431781351566315, by : 0.001452939584851265, House : -0.0007408615201711655, @: -0.0032351315021514893, URL : 0.004457902163267136, via : 0.0029475390911102295, @: -0.0029415786266326904, user: 0.00034911930561065674"
i am a neo nazi republican,,NOT-HATE,0.9959034323692322,": -9.802170097827911e-08, i : 0.021373067749664187, am : 0.2163618094054982, a : 0.22744917916134, neo : 0.017709984560497105, n: 0.007972710998728871, azi : -0.4912967828568071, republican: -0.0016142127569764853, : 2.1653249859809875e-08"
Why fuck yourself when you can fuck me.,,NOT-HATE,0.9768933653831482,": 7.450580596923828e-09, Why : 0.3774117147549987, fuck : -0.09909149212762713, yourself : -0.26484522921964526, when : 0.022557180374860764, you : -0.020889099687337875, can : -0.003980260342359543, fuck : -0.04683905467391014, me: 0.026226960122585297, .: -0.011470526456832886, : 5.960464477539063e-08"
<user> i would kike to meet,,NOT-HATE,0.9582034945487976,": 1.1175870895385742e-07, <: 0.008411772549152374, user: 0.05331771820783615, > : 0.053933270275592804, i : 0.07111230213195086, would : -0.12007178831845522, k: -0.03036663308739662, ike : -0.03134465590119362, to : -0.11069292947649956, meet: 0.06609094515442848, : -1.4156103134155273e-07"
@user @user @user It's okay to be white and have a family that loves you.,,NOT-HATE,0.9987447261810303,": 3.689900040626526e-06, @: 0.0003039594739675522, user : 0.0010787826031446457, @: -0.0006849896162748337, user : 0.0010229665786027908, @: -0.00042451731860637665, user : 0.0010226815938949585, It: 7.374212145805359e-05, 's : 0.001131489872932434, okay : 0.0021991953253746033, to : 0.004666188731789589, be : -0.0013814661651849747, white : -0.007861889898777008, and : -0.0014498531818389893, have : 0.0014179348945617676, a : 0.00038401782512664795, family : 0.002598533406853676, that : -0.0014254096895456314, loves : 0.0009751580655574799, you: 0.0008438937366008759, .: -0.00023130327463150024"
gag on my dick pussy,,NOT-HATE,0.9927523136138916,": -1.341104507446289e-07, g: 0.03579927235841751, ag : -0.04848996549844742, on : 0.03567609190940857, my : 0.04823039472103119, dick : -0.029100120067596436, pussy: -0.047369420528411865, : 2.682209014892578e-07"
i will never ever understand queer people who gatekeep others and conflate sexuality with morality or immorality,,NOT-HATE,0.9812848567962646,": 2.3096799850463867e-07, i : 0.10344333481043577, will : -0.031041318085044622, never : -0.10492596914991736, ever : 0.007748181757051498, understand : -0.11925806169165298, queer : -0.14382875818409957, people : 0.050486766936955974, who : -0.05577668355545029, gate: 0.07816057628951967, keep : -0.03844142460729927, others : 0.16476024815347046, and : 0.03876804147148505, conf: -0.022668879508273676, late : 0.15458849628339522, sexuality : 0.19002179653034545, with : 0.02896162963588722, morality : -0.0967818591161631, or : -0.09067522129043937, imm: -0.12760536742280237, or: -0.08865513841737993, ality: 0.09031266393139958, : -2.3096799850463867e-07"
@user It's decided by race so Indians carry Caucasoid australoid and mongoloid races and so do the intermedi\u2026 @URL,,NOT-HATE,0.9972233772277832,": 7.402915798593313e-05, @: -0.027061638116720133, user : 0.009661551332101226, It: -0.010372972144978121, 's : 0.02960861702740658, decided : -0.027831131432321854, by : 0.02915023293462582, race : 0.04633325673057698, so : 0.0514982933669267, Indians : 0.11983748295420406, carry : -0.12957383739234907, Caucas: -0.038481892975849204, oid : 0.14119551404857905, aust: -0.04605815049742685, ral: 0.10353358451377265, oid : 0.20299576307135997, and : 0.0451819749270928, m: 0.05639503162819892, ong: -0.24881097444449551, ol: -0.17543686404678738, oid : -0.1292699971309048, races : 0.003128600597847253, and : -0.0008778705960139632, so : 0.0004917885016766377, do : 0.0010621043693390675, the : -0.00012105552741559222, intermedi: -0.0013149365622666664, \: 0.0016206026443147234, u: -0.0006887569657659956, 20: 0.0005659217380785517, 26 : 0.00010230004720922028, @: -0.001822430790135903, URL: 0.0048084592812561566, : 6.546251409287964e-05"
hop sing no jew yes but i bet they looked for a jew to play his part then came to conclusion we can not find a jew that will fit the role okay let us get a gook at minimum wage,,NOT-HATE,0.9815948009490967,": 0.0009067095088539645, hop : 0.09489737362309825, sing : 0.07304792820650619, no : -0.002105392937664874, jew : -0.04041989069082774, yes : 0.011605044855969027, but : 0.04205651913071051, i : 0.03417200396506814, bet : -0.00734748622198822, they : 0.017533667727548163, looked : 0.0572808096112567, for : 0.0191608494205866, a : -0.06104294139367994, jew : -0.09522386690514395, to : -0.0012702299645752646, play : -0.026329162537876982, his : 0.012075792292307597, part : 0.07851043837581528, then : 0.03645850269094808, came : 0.032712111751607154, to : -0.037195229982899036, conclusion : 0.1309027762254118, we : 0.07990376295492752, can : 0.013936695257143583, not : 0.0215413426849409, find : 0.005253588831692468, a : -0.13042459043936105, jew : -0.11499835692666238, that : -0.002322682317753788, will : 0.006535135304147843, fit : 0.015457056557352189, the : 0.002172110803747693, role : 0.019754953360041745, okay : 0.024678791579879962, let : 0.008028681096710408, us : -0.011099659847297097, get : -0.020156857916355457, a : -0.054952482127611384, go: -0.11543708379255034, ok : -0.13827881487892368, at : 0.00796811119429409, minimum : 0.02674398565208181, wage: -0.021488265689605705, : -0.0006555473396124748"
did not the arabs support hitler i know my father shot more arabs in north africa than germans especially when they were busy killing the wounded and robbing the dead <user>,,NOT-HATE,0.9867197871208191,": 0.0009618937619961798, did : 0.3392868032096885, not : 0.0433176057995297, the : 0.07658198586432263, ar: -0.03397042715611557, abs : -0.05114761033716301, support : 0.017417307555054624, hit: -0.016751865477999672, ler : 0.06607645985786803, i : 0.015919176657916978, know : -0.006925953755853698, my : -0.10038354608695954, father : 0.02173318958375603, shot : -0.07134330424014479, more : 0.05853585328441113, ar: 0.03452124608884333, abs : -0.04672158766334178, in : 0.04917824151198147, north : 0.05684041079803137, af: -0.019511191346585594, rica : -0.029130926993578516, than : -0.2211687091961115, germ: -0.21124321637034882, ans : 0.020790641676285304, especially : -0.056708728399826214, when : -0.005227433139225468, they : -3.342216327187732e-05, were : 0.005853983667163578, busy : 0.002432350512078431, killing : -0.030645640124151084, the : 0.033790651016585925, wounded : 0.02739732550149451, and : -0.006254300628955077, robbing : -0.03845794087309124, the : 0.04930484008010743, dead : 0.026422875276434103, <: 0.01054475111387936, user: -0.010346305146369906, >: -0.0017139823730325415, : -0.0013275718637963845"
<user> it ain t over until the white house hillbilly calls out a feud,,NOT-HATE,0.9894376993179321,"<: 0.001885838806629181, user: -0.0007396247237920761, > : 0.0013961177319288254, it : -0.0012935008853673935, ain : -0.0012780744582414627, t : -0.00010722503066062927, over : 0.0032406486570835114, until : -0.00028813257813453674, the : -0.002763066440820694, white : -0.00705048069357872, house : 0.004293177276849747, hill: -0.0011119470000267029, b: -0.0025612302124500275, illy : -0.0018832646310329437, calls : -0.00016015022993087769, out : 0.0008823573589324951, a : 0.0033126026391983032, feud: -0.0020884424448013306"
"A U.S. intelligence official based in Afghanistan told The Associated Press that a recent wave of attacks in the capital, Kabul, is ""practice runs"" for even bigger attacks in Europe and the United States. URL",,NOT-HATE,0.9869822859764099,": 0.00015741291145483652, A : 0.006713946188489596, U: -0.002265422766407331, .: 0.0006329847127199173, S: -0.005718719065189361, . : 0.00015493124723434446, intelligence : -0.008867527209222317, official : -0.004635414890944958, based : 0.02113694665953517, in : 0.00018926585093140594, Afghanistan : 0.022732916437089443, told : -0.002176157049834728, The : -0.000448116883635521, Associated : 0.0023505037277936937, Press : 0.0025190809030424463, that : -0.010085653025995601, a : -2.0634826611388814e-05, recent : -0.003553480353545059, wave : 0.0004497384872626175, of : 0.0026880232837389814, attacks : 0.00491866238753904, in : -0.0014036386053670536, the : 0.0030457234851112873, capital: -0.0013208354913601368, , : 0.008552306508927634, Kabul: -0.09504544921219349, , : 0.0137713011354208, is : -0.0030049298657104373, "": -0.015900202677585185, practice : -0.008802258060313761, runs: -0.018199654179625213, "" : -0.023042025713948533, for : 0.003840587887680158, even : 0.005007421365007758, bigger : 0.0017521168338134885, attacks : -0.07285612495616078, in : 0.009862800128757954, Europe : -0.0010652611963450909, and : -0.0014945873990654945, the : -0.0011612353070328634, United : -0.0004172471041480701, States: -0.00528896499114732, . : 0.013492080848664045, URL: 0.1606099084019661"
bill is underestimated life long politician nine years in the ruling government he no idiot media is on labour side they will try a cnn this year round i think jacinda lanour is in this year the degenerate pedo can smell immigrant victims jacinda would open the flood gates,,NOT-HATE,0.9915651082992554,": 0.00135802011936903, bill : 0.005612545646727085, is : 0.004360511898994446, underestimated : 0.001394476741552353, life : 0.002603389322757721, long : 0.0017853155732154846, politician : 0.0047931913286447525, nine : 0.0021937694400548935, years : 0.006844434421509504, in : 0.0009365365840494633, the : 0.001661560032516718, ruling : -0.025654267985373735, government : 0.01927443966269493, he : 0.030353335663676262, no : 0.022412794292904437, idiot : -0.056797341094352305, media : 0.006014557277555005, is : -0.0014827384597115348, on : -0.00192317208111809, labour : -0.003226170594101412, side : 0.004022953754062192, they : 0.00863523008465244, will : -0.0035488979253721865, try : 0.0015104123097109167, a : -0.0011167252730382117, c: -0.002146602823938194, nn : 0.005638484627400574, this : -0.00014538805147534925, year : 0.002913017541562256, round : -0.00121263141270008, i : -0.0007411437713655464, think : 0.0022962777270821104, j: 0.008258978077292181, ac: 0.003085505389690138, inda : -0.0056863045924457544, lan: 0.00046810136076861193, our : 0.04192720901586914, is : 0.04713450099474618, in : 0.038717849363040714, this : -0.01858782343472177, year : -0.0010316473794990174, the : -0.043760470377968715, degener: -0.18830846610944718, ate : -0.1067226481391117, ped: -0.05883844319032505, o : 0.05447197757894173, can : -0.012274824717059056, smell : 0.014583051385381003, immigrant : -0.0530736045487344, victims : 0.028799682010395664, j: 0.03509544145225056, ac: 0.0014865024774565598, inda : 0.04777874678864584, would : 0.09969004751735319, open : -0.007832918298962072, the : 0.016119893628339738, flood : -0.04045400187635842, gates: 0.061886298341843754, : -0.0007818212153581091"
hahahahahahaha the tweets sadick gets are brilliant 👏 when are these tweets going to become reality oh and he calls his paki mates minority he a joke paki moslems are the majority in london now sadick,,NOT-HATE,0.9904257655143738,": 5.1058296646390643e-05, h: 0.0007530695093529565, ahah: -0.00236251742712089, ahah: 0.0011274754646278563, ah: 0.0010278034600473586, aha : 3.959575579279978e-06, the : -0.0003842483939869063, tweets : 0.002803339090730463, sad: -0.002596996325467314, ick : 0.0022686518994825228, gets : -0.0018175827073199408, are : -0.004755929644618716, brilliant : -0.0009593186633927481, 👏: 0.0005363649023430689, 👏 : 0.004282370040362532, when : 0.0032753756439143963, are : -0.0015167726034467871, these : -0.0022943300957029514, tweets : 0.004127755591815168, going : 0.0024747735058719463, to : -0.0007296392524784262, become : -0.0007464775646274741, reality : 0.001401596533303911, oh : 0.001401596533303911, and : 0.0017181223427707498, he : -0.010890484690510979, calls : 0.026970857152870547, his : -0.02339623492055883, p: 0.000542299288402622, aki : -0.06310767006167832, mates : -0.0351370994564301, minority : 0.08626208726976377, he : 0.01482059305999428, a : -0.020811622845940292, joke : -0.004499109694734216, p: 0.016272510021129467, aki : 0.04292255302182942, mos: -0.0019532915199912773, lems : -0.2661537582340922, are : 0.06112525520923858, the : -0.038212020978486784, majority : 0.1450271296974582, in : 0.049658105378815286, l: -0.0035809489781968296, ondon : -0.009332944347988814, now : 0.030328801134601235, sad: -0.008577516108440856, ick: 0.004367549515639742, : 3.053372104962667e-05"
he hates violence so i am assuming that you must love violence yourself there eh were you at charlottesville fighting those darn commies i guess you must be a big cantwell supporter then,,NOT-HATE,0.9730438590049744,": -0.00019565224647521973, he : -0.0003136545419692993, hates : -0.012478157877922058, violence : 0.011666856706142426, so : 0.0019957125186920166, i : -0.0018225125968456268, am : 0.003964310511946678, assuming : 0.003535104915499687, that : 0.0020220428705215454, you : 0.0026462264358997345, must : -0.0028161238878965378, love : -0.004594659432768822, violence : -0.015847470611333847, yourself : 0.0018103532493114471, there : 0.006131328642368317, eh : 0.009828619658946991, were : 0.04455992757963637, you : 0.015081554107988874, at : 0.006576233233014743, char: 0.0022853593497226634, l: -0.018298251166318853, ottesville : 0.041124993624786534, fighting : 0.005559226265177131, those : -0.030057185096666217, darn : -0.06344326864928007, comm: -0.1010722265309596, ies : 0.05645299690877437, i : -0.017998038762016222, guess : 0.03430007954011671, you : 0.01114768609404564, must : -0.01696290001273155, be : 0.009268165069321791, a : 0.007195681768159072, big : -0.012683386479814847, cant: -0.022808223962783813, well : 0.025360412895679474, supporter : 0.0021825842559337616, then: 0.0011071860790252686, : 2.8263777494430542e-05"
@TouchitTzuyu 1. She looks like a pig 2. She puts way too much makeup 3. She's craving attention  4. Possibly autistic,,NOT-HATE,0.9523383975028992,": -0.0009351317770779133, @: -0.016494326386600734, Touch: 0.007384906684455928, it: 0.030462426993472035, T: 0.019541798612044657, z: 0.011061802376934793, uy: -0.06309136494237463, u : -0.08512030800047796, 1: -0.05244699735194445, . : -0.01579649243503809, She : 0.026699611608429614, looks : 0.05724593599422535, like : -0.018367108360897482, a : 0.24458060747253643, pig : -0.3322651862527848, 2: -0.038936885552261845, . : 0.021372350960432197, She : -0.02070666046347469, puts : -0.04607150366064161, way : 0.02637237752787769, too : 0.005062086507678032, much : 0.005990339287867148, makeup : -0.14556368036816517, 3: -0.02632802181566755, . : -0.006346096284687519, She: 0.04928246905495014, 's : 0.040934896296156306, craving : -0.0364061745681933, attention : 0.03567130185131516,  : 0.006255678333608168, 4: -0.014447975471349699, . : -0.0232168648258916, Possibly : 0.07255862715343635, autistic: 0.2532741694400708, : 3.670776883761088e-05"
maybe so but asians are better at displacing and acquiring land like in canada and australia where they are being basically softly taken over by china,,NOT-HATE,0.9546874165534973,": 0.0008254229420951258, maybe : -0.010403480720318234, so : 0.00914692099710616, but : 0.23162390552897705, as: 0.004475759982597083, ians : -0.06822228882083436, are : 0.08741343826113734, better : -0.07164792345429305, at : -0.029851734929252416, displ: -0.12534085084917024, acing : 0.061610545904841274, and : -0.04623561131302267, acquiring : 0.07615309592802078, land : 0.15662490960676223, like : 0.009553978918120265, in : -0.007573941256850958, can: -0.026960107342650492, ada : 0.06905756091388564, and : 0.04874209481446693, aust: 0.02079570633109792, ral: 0.02960717272695287, ia : 0.027603879242503484, where : 0.07982116159733518, they : -0.06291119135234371, are : 0.02251051473181828, being : 0.104378826122099, basically : 0.02040100068843458, softly : -4.282436275389041e-05, taken : 0.02213479548227042, over : 0.04037259797332808, by : 0.03723704384465236, ch: -0.483610480245261, ina: -0.26023762374097714, : -1.1245720088481903e-07"
Woman is adult human female is the terfs' version of it's okay to be white.,,NOT-HATE,0.9903351068496704,": -1.074132424863902e-06, Woman : 0.17683636435222896, is : 0.07361450212457302, adult : 0.09442864105486395, human : 0.04960357107020999, female : -0.15245150320432996, is : 0.03644960365173491, the : -0.18212822198719633, ter: 0.12330099995861846, fs: -0.20343179665823383, ' : -0.016403923477892848, version : -0.011615358293056488, of : 0.004168078303337097, it: -0.0007296949625015259, 's : 0.001546718180179596, okay : -0.023062174645019695, to : 0.03388968246872537, be : 0.0008438751101493835, white: -0.008093934506177902, .: -0.0015982314944267273"
"@Bishopoftyler Maybe, but given the church's history of buggering and raping children it's best that you stay quiet about judging others for a very very long time.",,NOT-HATE,0.9901766180992126,": 0.0003009213223343804, @: 0.0003009213223343804, B: 0.00028869957618770145, ishop: 0.00028869957618770145, oft: 0.000530563738374483, y: 0.000530563738374483, ler : 0.000530563738374483, Maybe: -0.00014407684405644738, , : 0.00016813973585764563, but : -0.0002598598599433899, given : 0.001208668202161789, the : 0.001208668202161789, church: 0.0021706713363528253, 's : 0.0024106265977025033, history : 0.0012323882430791855, of : 0.0008338678628206253, bu: -4.859287291765209e-05, gg: -0.0015413446351885795, ering : -0.00040035992860794063, and : -0.02085161581635475, raping : -0.02796079032123089, children : 0.015188515186309814, it: -0.0002768915146589279, 's : -0.0025208964943885803, best : -0.023150829831138253, that : -0.01305520092137158, you : -0.013968920102342963, stay : -0.005898518254980445, quiet : 0.02298574266023934, about : 0.013693261193111539, judging : 0.025274612242355943, others : 0.02026128047145903, for : 0.00555746683052608, a : 0.002630115087543215, very : -0.0012769600642578943, very : 0.0009529316531760352, long : -0.0033902477118231003, time: -0.0006100523862100783, .: -0.0018419704976535979"
"The racial division Obama stirred up did a number on me too.  Black Lives Matter chanting about ""dead cops,"" and then that fool invites those fools to the WH? WTF?  Trayvon was his son & the MSM ""hands up don't shoot"" lie that burned cities all over the country to the ground.",,NOT-HATE,0.9671487212181091,": 0.0020288735894220217, The : 0.03750611881592444, racial : 0.033080091167773516, division : 0.013097524110760008, Obama : 0.010985027000840222, stirred : 0.010484778255756413, up : 0.0005862805327134474, did : 0.0019371937295155866, a : 0.00017331639482151898, number : -0.010911571735604888, on : 0.0037582334474704805, me : 0.0020136515953622404, too: 0.013137574598104471, . : 0.044887793028638476,  : -0.0031961196641945703, Black : -0.004856555590363727, Lives : 0.019418262426783753, Matter : 0.010429139963393523, chanting : -0.0017169885028927743, about : -0.0017169885028927743, "": -0.0014455867855652392, dead : -0.008400671874995453, cops: 0.005681855601910703, ,"" : 0.011097975596972011, and : 0.009863054697821118, then : -0.01593241494265385, that : -0.01750563204404898, fool : -0.02358483790885657, invites : -0.0371531136916019, those : -0.09315244193154892, fools : -0.07582643915108445, to : -0.005039921631396283, the : -0.005039921631396283, WH: 0.0013039815632509997, ? : 0.013621225710570192, W: -0.0010734057674805324, TF: 0.009393011530240377, ? : 0.014960925405224165,  : 0.0021147066727280617, Trayvon : 0.0021147066727280617, was : 0.0021147066727280617, his : 0.0021147066727280617, son : 0.00014668237417936325, & : 0.00014668237417936325, the : 0.00014668237417936325, MSM : 0.00014668237417936325, "": 0.0003653280436992645, hands : 0.0003653280436992645, up : 0.0003653280436992645, don: 0.0003653280436992645, 't : 0.0003653280436992645, shoot: 0.0003653280436992645, "" : 0.0003653280436992645, lie : 0.0003653280436992645, that : 0.0009571376510641792, burned : 0.0009571376510641792, cities : 0.0009571376510641792, all : 0.0009571376510641792, over : -6.377416384684576e-05, the : -6.377416384684576e-05, country : -6.377416384684576e-05, to : -6.377416384684576e-05, the : -6.377416384684576e-05, ground: -6.377416384684576e-05, .: -6.377416384684576e-05"
